x_nm,y_nm,phi_V
10.312500,17.812500,4.33283632e-01
10.312500,18.281250,4.21713206e-01
10.312500,18.750000,4.16193281e-01
10.312500,19.218750,4.14056465e-01
10.312500,19.687500,4.13548829e-01
10.312500,20.156250,4.13743298e-01
10.312500,20.625000,4.14168894e-01
10.312500,21.093750,4.14590026e-01
10.312500,21.562500,4.14894512e-01
10.312500,22.031250,4.15035234e-01
10.312500,22.500000,4.14999759e-01
10.312500,22.968750,4.14794395e-01
10.312500,23.437500,4.14435818e-01
10.312500,23.906250,4.13946627e-01
10.312500,24.375000,4.13352882e-01
10.312500,24.843750,4.12682568e-01
10.312500,25.312500,4.11964403e-01
10.312500,25.781250,4.11226754e-01
10.312500,26.250000,4.10496588e-01
10.312500,26.718750,4.09798528e-01
10.312500,27.187500,4.09154138e-01
10.312500,27.656250,4.08581512e-01
10.312500,28.125000,4.08095192e-01
10.312500,28.593750,4.07706364e-01
10.312500,29.062500,4.07423188e-01
10.312500,29.531250,4.07251174e-01
10.312500,30.000000,4.07193492e-01
10.781250,0.000000,4.07941166e-01
10.781250,0.468750,4.07996503e-01
10.781250,0.937500,4.08161453e-01
10.781250,1.406250,4.08432759e-01
10.781250,1.875000,4.08804733e-01
10.781250,2.343750,4.09268956e-01
10.781250,2.812500,4.09813950e-01
10.781250,3.281250,4.10424958e-01
10.781250,3.750000,4.11083892e-01
10.781250,4.218750,4.11769526e-01
10.781250,4.687500,4.12457928e-01
10.781250,5.156250,4.13123120e-01
10.781250,5.625000,4.13737866e-01
10.781250,6.093750,4.14274549e-01
10.781250,6.562500,4.14706113e-01
10.781250,7.031250,4.15007175e-01
10.781250,7.500000,4.15155598e-01
10.781250,7.968750,4.15135146e-01
10.781250,8.437500,4.14940373e-01
10.781250,8.906250,4.14585975e-01
10.781250,9.375000,4.14124814e-01
10.781250,9.843750,4.13683038e-01
10.781250,10.312500,4.13529251e-01
10.781250,10.781250,4.14216553e-01
10.781250,11.250000,4.16871517e-01
10.781250,11.718750,4.23918266e-01
10.781250,12.187500,4.39914888e-01
10.781250,12.656250,4.62232647e-01
10.781250,13.125000,4.68772751e-01
10.781250,13.593750,4.71541510e-01
10.781250,14.062500,4.72092220e-01
10.781250,14.531250,4.73025098e-01
10.781250,15.000000,4.73022309e-01
10.781250,15.468750,4.73025098e-01
10.781250,15.937500,4.72092220e-01
10.781250,16.406250,4.71541510e-01
10.781250,16.875000,4.68772751e-01
10.781250,17.343750,4.62232647e-01
10.781250,17.812500,4.39914888e-01
10.781250,18.281250,4.23918266e-01
10.781250,18.750000,4.16871517e-01
10.781250,19.218750,4.14216553e-01
10.781250,19.687500,4.13529251e-01
10.781250,20.156250,4.13683038e-01
10.781250,20.625000,4.14124814e-01
10.781250,21.093750,4.14585975e-01
10.781250,21.562500,4.14940373e-01
10.781250,22.031250,4.15135146e-01
10.781250,22.500000,4.15155598e-01
10.781250,22.968750,4.15007175e-01
10.781250,23.437500,4.14706113e-01
10.781250,23.906250,4.14274549e-01
10.781250,24.375000,4.13737866e-01
10.781250,24.843750,4.13123120e-01
10.781250,25.312500,4.12457928e-01
10.781250,25.781250,4.11769526e-01
10.781250,26.250000,4.11083892e-01
10.781250,26.718750,4.10424958e-01
10.781250,27.187500,4.09813950e-01
10.781250,27.656250,4.09268956e-01
10.781250,28.125000,4.08804733e-01
10.781250,28.593750,4.08432759e-01
10.781250,29.062500,4.08161453e-01
10.781250,29.531250,4.07996503e-01
10.781250,30.000000,4.07941166e-01
11.250000,0.000000,4.08343583e-01
11.250000,0.468750,4.08397647e-01
11.250000,0.937500,4.08558751e-01
11.250000,1.406250,4.08823553e-01
11.250000,1.875000,4.09186256e-01
11.250000,2.343750,4.09638325e-01
11.250000,2.812500,4.10168215e-01
11.250000,3.281250,4.10761187e-01
11.250000,3.750000,4.11399301e-01
11.250000,4.218750,4.12061613e-01
11.250000,4.687500,4.12724607e-01
11.250000,5.156250,4.13362799e-01
11.250000,5.625000,4.13949478e-01
11.250000,6.093750,4.14457516e-01
11.250000,6.562500,4.14860268e-01
11.250000,7.031250,4.15132662e-01
11.250000,7.500000,4.15252793e-01
11.250000,7.968750,4.15204646e-01
11.250000,8.437500,4.14983159e-01
11.250000,8.906250,4.14603917e-01
11.250000,9.375000,4.14121963e-01
11.250000,9.843750,4.13668599e-01
11.250000,10.312500,4.13525196e-01
11.250000,10.781250,4.14273611e-01
11.250000,11.250000,4.17142355e-01
11.250000,11.718750,4.24683436e-01
11.250000,12.187500,4.44363645e-01
11.250000,12.656250,4.66558562e-01
11.250000,13.125000,4.69464588e-01
11.250000,13.593750,4.72020075e-01
11.250000,14.062500,4.72632292e-01
11.250000,14.531250,4.72993449e-01
11.250000,15.000000,4.73196752e-01
11.250000,15.468750,4.72993449e-01
11.250000,15.937500,4.72632292e-01
11.250000,16.406250,4.72020075e-01
11.250000,16.875000,4.69464588e-01
11.250000,17.343750,4.66558562e-01
11.250000,17.812500,4.44363645e-01
11.250000,18.281250,4.24683436e-01
11.250000,18.750000,4.17142355e-01
11.250000,19.218750,4.14273611e-01
11.250000,19.687500,4.13525196e-01
11.250000,20.156250,4.13668599e-01
11.250000,20.625000,4.14121963e-01
11.250000,21.093750,4.14603917e-01
11.250000,21.562500,4.14983159e-01
11.250000,22.031250,4.15204646e-01
11.250000,22.500000,4.15252793e-01
11.250000,22.968750,4.15132662e-01
11.250000,23.437500,4.14860268e-01
11.250000,23.906250,4.14457516e-01
11.250000,24.375000,4.13949478e-01
11.250000,24.843750,4.13362799e-01
11.250000,25.312500,4.12724607e-01
11.250000,25.781250,4.12061613e-01
11.250000,26.250000,4.11399301e-01
11.250000,26.718750,4.10761187e-01
11.250000,27.187500,4.10168215e-01
11.250000,27.656250,4.09638325e-01
11.250000,28.125000,4.09186256e-01
11.250000,28.593750,4.08823553e-01
11.250000,29.062500,4.08558751e-01
11.250000,29.531250,4.08397647e-01
11.250000,30.000000,4.08343583e-01
11.718750,0.000000,4.08395187e-01
11.718750,0.468750,4.08449085e-01
11.718750,0.937500,4.08609679e-01
11.718750,1.406250,4.08873607e-01
11.718750,1.875000,4.09235068e-01
11.718750,2.343750,4.09685576e-01
11.718750,2.812500,4.10213700e-01
11.718750,3.281250,4.10804865e-01
11.718750,3.750000,4.11441307e-01
11.718750,4.218750,4.12102227e-01
11.718750,4.687500,4.12764182e-01
11.718750,5.156250,4.13401694e-01
11.718750,5.625000,4.13987998e-01
11.718750,6.093750,4.14495897e-01
11.718750,6.562500,4.14898692e-01
11.718750,7.031250,4.15171300e-01
11.718750,7.500000,4.15291841e-01
11.718750,7.968750,4.15244303e-01
11.718750,8.437500,4.15023462e-01
11.718750,8.906250,4.14644242e-01
11.718750,9.375000,4.14159769e-01
11.718750,9.843750,4.13696514e-01
11.718750,10.312500,4.13523499e-01
11.718750,10.781250,4.14194393e-01
11.718750,11.250000,4.16836560e-01
11.718750,11.718750,4.23875191e-01
11.718750,12.187500,4.39870107e-01
11.718750,12.656250,4.62189684e-01
11.718750,13.125000,4.68727141e-01
11.718750,13.593750,4.71494649e-01
11.718750,14.062500,4.72045148e-01
11.718750,14.531250,4.72977251e-01
11.718750,15.000000,4.72974691e-01
11.718750,15.468750,4.72977251e-01
11.718750,15.937500,4.72045148e-01
11.718750,16.406250,4.71494649e-01
11.718750,16.875000,4.68727141e-01
11.718750,17.343750,4.62189684e-01
11.718750,17.812500,4.39870107e-01
11.718750,18.281250,4.23875191e-01
11.718750,18.750000,4.16836560e-01
11.718750,19.218750,4.14194393e-01
11.718750,19.687500,4.13523499e-01
11.718750,20.156250,4.13696514e-01
11.718750,20.625000,4.14159769e-01
11.718750,21.093750,4.14644242e-01
11.718750,21.562500,4.15023462e-01
11.718750,22.031250,4.15244303e-01
11.718750,22.500000,4.15291841e-01
11.718750,22.968750,4.15171300e-01
11.718750,23.437500,4.14898692e-01
11.718750,23.906250,4.14495897e-01
11.718750,24.375000,4.13987998e-01
11.718750,24.843750,4.13401694e-01
11.718750,25.312500,4.12764182e-01
11.718750,25.781250,4.12102227e-01
11.718750,26.250000,4.11441307e-01
11.718750,26.718750,4.10804865e-01
11.718750,27.187500,4.10213700e-01
11.718750,27.656250,4.09685576e-01
11.718750,28.125000,4.09235068e-01
11.718750,28.593750,4.08873607e-01
11.718750,29.062500,4.08609679e-01
11.718750,29.531250,4.08449085e-01
11.718750,30.000000,4.08395187e-01
12.187500,0.000000,4.08112761e-01
12.187500,0.468750,4.08167591e-01
12.187500,0.937500,4.08330939e-01
12.187500,1.406250,4.08599361e-01
12.187500,1.875000,4.08967030e-01
12.187500,2.343750,4.09425586e-01
12.187500,2.812500,4.09963899e-01
12.187500,3.281250,4.10567800e-01
12.187500,3.750000,4.11219892e-01
12.187500,4.218750,4.11899541e-01
12.187500,4.687500,4.12583179e-01
12.187500,5.156250,4.13244901e-01
12.187500,5.625000,4.13857328e-01
12.187500,6.093750,4.14392598e-01
12.187500,6.562500,4.14823445e-01
12.187500,7.031250,4.15124398e-01
12.187500,7.500000,4.15273351e-01
12.187500,7.968750,4.15254065e-01
12.187500,8.437500,4.15060648e-01
12.187500,8.906250,4.14705970e-01
12.187500,9.375000,4.14237652e-01
12.187500,9.843750,4.13768489e-01
12.187500,10.312500,4.13534861e-01
12.187500,10.781250,4.14008799e-01
12.187500,11.250000,4.16118802e-01
12.187500,11.718750,4.21620717e-01
12.187500,12.187500,4.33183404e-01
12.187500,12.656250,4.55298837e-01
12.187500,13.125000,4.67248963e-01
12.187500,13.593750,4.70156049e-01
12.187500,14.062500,4.71315015e-01
12.187500,14.531250,4.72034998e-01
12.187500,15.000000,4.72603388e-01
12.187500,15.468750,4.72034998e-01
12.187500,15.937500,4.71315015e-01
12.187500,16.406250,4.70156049e-01
12.187500,16.875000,4.67248963e-01
12.187500,17.343750,4.55298837e-01
12.187500,17.812500,4.33183404e-01
12.187500,18.281250,4.21620717e-01
12.187500,18.750000,4.16118802e-01
12.187500,19.218750,4.14008799e-01
12.187500,19.687500,4.13534861e-01
12.187500,20.156250,4.13768489e-01
12.187500,20.625000,4.14237652e-01
12.187500,21.093750,4.14705970e-01
12.187500,21.562500,4.15060648e-01
12.187500,22.031250,4.15254065e-01
12.187500,22.500000,4.15273351e-01
12.187500,22.968750,4.15124398e-01
12.187500,23.437500,4.14823445e-01
12.187500,23.906250,4.14392598e-01
12.187500,24.375000,4.13857328e-01
12.187500,24.843750,4.13244901e-01
12.187500,25.312500,4.12583179e-01
12.187500,25.781250,4.11899541e-01
12.187500,26.250000,4.11219892e-01
12.187500,26.718750,4.10567800e-01
12.187500,27.187500,4.09963899e-01
12.187500,27.656250,4.09425586e-01
12.187500,28.125000,4.08967030e-01
12.187500,28.593750,4.08599361e-01
12.187500,29.062500,4.08330939e-01
12.187500,29.531250,4.08167591e-01
12.187500,30.000000,4.08112761e-01
12.656250,0.000000,4.07540063e-01
12.656250,0.468750,4.07596968e-01
12.656250,0.937500,4.07766300e-01
12.656250,1.406250,4.08044044e-01
12.656250,1.875000,4.08423841e-01
12.656250,2.343750,4.08897224e-01
12.656250,2.812500,4.09453580e-01
12.656250,3.281250,4.10079756e-01
12.656250,3.750000,4.10759472e-01
12.656250,4.218750,4.11472850e-01
12.656250,4.687500,4.12196385e-01
12.656250,5.156250,4.12903504e-01
12.656250,5.625000,4.13565621e-01
12.656250,6.093750,4.14153472e-01
12.656250,6.562500,4.14638512e-01
12.656250,7.031250,4.14994324e-01
12.656250,7.500000,4.15198197e-01
12.656250,7.968750,4.15233384e-01
12.656250,8.437500,4.15092933e-01
12.656250,8.906250,4.14786721e-01
12.656250,9.375000,4.14354504e-01
12.656250,9.843750,4.13890025e-01
12.656250,10.312500,4.13585026e-01
12.656250,10.781250,4.13808828e-01
12.656250,11.250000,4.15243077e-01
12.656250,11.718750,4.19082628e-01
12.656250,12.187500,4.27337777e-01
12.656250,12.656250,4.46114496e-01
12.656250,13.125000,4.66661493e-01
12.656250,13.593750,4.69829104e-01
12.656250,14.062500,4.70154957e-01
12.656250,14.531250,4.71483667e-01
12.656250,15.000000,4.71990478e-01
12.656250,15.468750,4.71483667e-01
12.656250,15.937500,4.70154957e-01
12.656250,16.406250,4.69829104e-01
12.656250,16.875000,4.66661493e-01
12.656250,17.343750,4.46114496e-01
12.656250,17.812500,4.27337777e-01
12.656250,18.281250,4.19082628e-01
12.656250,18.750000,4.15243077e-01
12.656250,19.218750,4.13808828e-01
12.656250,19.687500,4.13585026e-01
12.656250,20.156250,4.13890025e-01
12.656250,20.625000,4.14354504e-01
12.656250,21.093750,4.14786721e-01
12.656250,21.562500,4.15092933e-01
12.656250,22.031250,4.15233384e-01
12.656250,22.500000,4.15198197e-01
12.656250,22.968750,4.14994324e-01
12.656250,23.437500,4.14638512e-01
12.656250,23.906250,4.14153472e-01
12.656250,24.375000,4.13565621e-01
12.656250,24.843750,4.12903504e-01
12.656250,25.312500,4.12196385e-01
12.656250,25.781250,4.11472850e-01
12.656250,26.250000,4.10759472e-01
12.656250,26.718750,4.10079756e-01
12.656250,27.187500,4.09453580e-01
12.656250,27.656250,4.08897224e-01
12.656250,28.125000,4.08423841e-01
12.656250,28.593750,4.08044044e-01
12.656250,29.062500,4.07766300e-01
12.656250,29.531250,4.07596968e-01
12.656250,30.000000,4.07540063e-01
13.125000,0.000000,4.06762210e-01
13.125000,0.468750,4.06822822e-01
13.125000,0.937500,4.07002336e-01
13.125000,1.406250,4.07294391e-01
13.125000,1.875000,4.07690124e-01
13.125000,2.343750,4.08179764e-01
13.125000,2.812500,4.08753421e-01
13.125000,3.281250,4.09400520e-01
13.125000,3.750000,4.10108126e-01
13.125000,4.218750,4.10859142e-01
13.125000,4.687500,4.11631292e-01
13.125000,5.156250,4.12397448e-01
13.125000,5.625000,4.13127111e-01
13.125000,6.093750,4.13788486e-01
13.125000,6.562500,4.14350585e-01
13.125000,7.031250,4.14785074e-01
13.125000,7.500000,4.15067968e-01
13.125000,7.968750,4.15181596e-01
13.125000,8.437500,4.15117658e-01
13.125000,8.906250,4.14882640e-01
13.125000,9.375000,4.14507646e-01
13.125000,9.843750,4.14065878e-01
13.125000,10.312500,4.13702935e-01
13.125000,10.781250,4.13687029e-01
13.125000,11.250000,4.14487935e-01
13.125000,11.718750,4.16896625e-01
13.125000,12.187500,4.22366724e-01
13.125000,12.656250,4.33069120e-01
13.125000,13.125000,4.51961473e-01
13.125000,13.593750,4.66673015e-01
13.125000,14.062500,4.67257748e-01
13.125000,14.531250,4.68725683e-01
13.125000,15.000000,4.69445369e-01
13.125000,15.468750,4.68725683e-01
13.125000,15.937500,4.67257748e-01
13.125000,16.406250,4.66673015e-01
13.125000,16.875000,4.51961473e-01
13.125000,17.343750,4.33069120e-01
13.125000,17.812500,4.22366724e-01
13.125000,18.281250,4.16896625e-01
13.125000,18.750000,4.14487935e-01
13.125000,19.218750,4.13687029e-01
13.125000,19.687500,4.13702935e-01
13.125000,20.156250,4.14065878e-01
13.125000,20.625000,4.14507646e-01
13.125000,21.093750,4.14882640e-01
13.125000,21.562500,4.15117658e-01
13.125000,22.031250,4.15181596e-01
13.125000,22.500000,4.15067968e-01
13.125000,22.968750,4.14785074e-01
13.125000,23.437500,4.14350585e-01
13.125000,23.906250,4.13788486e-01
13.125000,24.375000,4.13127111e-01
13.125000,24.843750,4.12397448e-01
13.125000,25.312500,4.11631292e-01
13.125000,25.781250,4.10859142e-01
13.125000,26.250000,4.10108126e-01
13.125000,26.718750,4.09400520e-01
13.125000,27.187500,4.08753421e-01
13.125000,27.656250,4.08179764e-01
13.125000,28.125000,4.07690124e-01
13.125000,28.593750,4.07294391e-01
13.125000,29.062500,4.07002336e-01
13.125000,29.531250,4.06822822e-01
13.125000,30.000000,4.06762210e-01
13.593750,0.000000,4.05933175e-01
13.593750,0.468750,4.06001237e-01
13.593750,0.937500,4.06200029e-01
13.593750,1.406250,4.06515449e-01
13.593750,1.875000,4.06929850e-01
13.593750,2.343750,4.07428114e-01
13.593750,2.812500,4.08001130e-01
13.593750,3.281250,4.08644904e-01
13.593750,3.750000,4.09356008e-01
13.593750,4.218750,4.10125672e-01
13.593750,4.687500,4.10936163e-01
13.593750,5.156250,4.11760517e-01
13.593750,5.625000,4.12565127e-01
13.593750,6.093750,4.13313581e-01
13.593750,6.562500,4.13970264e-01
13.593750,7.031250,4.14503128e-01
13.593750,7.500000,4.14885651e-01
13.593750,7.968750,4.15098507e-01
13.593750,8.437500,4.15131741e-01
13.593750,8.906250,4.14988511e-01
13.593750,9.375000,4.14691806e-01
13.593750,9.843750,4.14296081e-01
13.593750,10.312500,4.13906291e-01
13.593750,10.781250,4.13707198e-01
13.593750,11.250000,4.14005423e-01
13.593750,11.718750,4.15294440e-01
13.593750,12.187500,4.18289713e-01
13.593750,12.656250,4.23871807e-01
13.593750,13.125000,4.33110385e-01
13.593750,13.593750,4.46165084e-01
13.593750,14.062500,4.55340681e-01
13.593750,14.531250,4.62216480e-01
13.593750,15.000000,4.66568904e-01
13.593750,15.468750,4.62216480e-01
13.593750,15.937500,4.55340681e-01
13.593750,16.406250,4.46165084e-01
13.593750,16.875000,4.33110385e-01
13.593750,17.343750,4.23871807e-01
13.593750,17.812500,4.18289713e-01
13.593750,18.281250,4.15294440e-01
13.593750,18.750000,4.14005423e-01
13.593750,19.218750,4.13707198e-01
13.593750,19.687500,4.13906291e-01
13.593750,20.156250,4.14296081e-01
13.593750,20.625000,4.14691806e-01
13.593750,21.093750,4.14988511e-01
13.593750,21.562500,4.15131741e-01
13.593750,22.031250,4.15098507e-01
13.593750,22.500000,4.14885651e-01
13.593750,22.968750,4.14503128e-01
13.593750,23.437500,4.13970264e-01
13.593750,23.906250,4.13313581e-01
13.593750,24.375000,4.12565127e-01
13.593750,24.843750,4.11760517e-01
13.593750,25.312500,4.10936163e-01
13.593750,25.781250,4.10125672e-01
13.593750,26.250000,4.09356008e-01
13.593750,26.718750,4.08644904e-01
13.593750,27.187500,4.08001130e-01
13.593750,27.656250,4.07428114e-01
13.593750,28.125000,4.06929850e-01
13.593750,28.593750,4.06515449e-01
13.593750,29.062500,4.06200029e-01
13.593750,29.531250,4.06001237e-01
13.593750,30.000000,4.05933175e-01
14.062500,0.000000,4.05321838e-01
14.062500,0.468750,4.05408188e-01
14.062500,0.937500,4.05652805e-01
14.062500,1.406250,4.06018182e-01
14.062500,1.875000,4.06459874e-01
14.062500,2.343750,4.06944616e-01
14.062500,2.812500,4.07463519e-01
14.062500,3.281250,4.08030804e-01
14.062500,3.750000,4.08668675e-01
14.062500,4.218750,4.09391127e-01
14.062500,4.687500,4.10192647e-01
14.062500,5.156250,4.11047523e-01
14.062500,5.625000,4.11916138e-01
14.062500,6.093750,4.12752980e-01
14.062500,6.562500,4.13513483e-01
14.062500,7.031250,4.14158436e-01
14.062500,7.500000,4.14656425e-01
14.062500,7.968750,4.14985103e-01
14.062500,8.437500,4.15132326e-01
14.062500,8.906250,4.15098170e-01
14.062500,9.375000,4.14898874e-01
14.062500,9.843750,4.14573759e-01
14.062500,10.312500,4.14196123e-01
14.062500,10.781250,4.13888641e-01
14.062500,11.250000,4.13842831e-01
14.062500,11.718750,4.14333834e-01
14.062500,12.187500,4.15712771e-01
14.062500,12.656250,4.18361214e-01
14.062500,13.125000,4.22481623e-01
14.062500,13.593750,4.27471683e-01
14.062500,14.062500,4.33316726e-01
14.062500,14.531250,4.39986298e-01
14.062500,15.000000,4.44453712e-01
14.062500,15.468750,4.39986298e-01
14.062500,15.937500,4.33316726e-01
14.062500,16.406250,4.27471683e-01
14.062500,16.875000,4.22481623e-01
14.062500,17.343750,4.18361214e-01
14.062500,17.812500,4.15712771e-01
14.062500,18.281250,4.14333834e-01
14.062500,18.750000,4.13842831e-01
14.062500,19.218750,4.13888641e-01
14.062500,19.687500,4.14196123e-01
14.062500,20.156250,4.14573759e-01
14.062500,20.625000,4.14898874e-01
14.062500,21.093750,4.15098170e-01
14.062500,21.562500,4.15132326e-01
14.062500,22.031250,4.14985103e-01
14.062500,22.500000,4.14656425e-01
14.062500,22.968750,4.14158436e-01
14.062500,23.437500,4.13513483e-01
14.062500,23.906250,4.12752980e-01
14.062500,24.375000,4.11916138e-01
14.062500,24.843750,4.11047523e-01
14.062500,25.312500,4.10192647e-01
14.062500,25.781250,4.09391127e-01
14.062500,26.250000,4.08668675e-01
14.062500,26.718750,4.08030804e-01
14.062500,27.187500,4.07463519e-01
14.062500,27.656250,4.06944616e-01
14.062500,28.125000,4.06459874e-01
14.062500,28.593750,4.06018182e-01
14.062500,29.062500,4.05652805e-01
14.062500,29.531250,4.05408188e-01
14.062500,30.000000,4.05321838e-01
14.531250,0.000000,4.05382703e-01
14.531250,0.468750,4.05519319e-01
14.531250,0.937500,4.05890488e-01
14.531250,1.406250,4.06393554e-01
14.531250,1.875000,4.06901607e-01
14.531250,2.343750,4.07328176e-01
14.531250,2.812500,4.07663385e-01
14.531250,3.281250,4.07969801e-01
14.531250,3.750000,4.08344514e-01
14.531250,4.218750,4.08858650e-01
14.531250,4.687500,4.09533299e-01
14.531250,5.156250,4.10343314e-01
14.531250,5.625000,4.11234209e-01
14.531250,6.093750,4.12141465e-01
14.531250,6.562500,4.13002794e-01
14.531250,7.031250,4.13765301e-01
14.531250,7.500000,4.14388395e-01
14.531250,7.968750,4.14844260e-01
14.531250,8.437500,4.15117503e-01
14.531250,8.906250,4.15205252e-01
14.531250,9.375000,4.15118566e-01
14.531250,9.843750,4.14885740e-01
14.531250,10.312500,4.14557704e-01
14.531250,10.781250,4.14215043e-01
14.531250,11.250000,4.13974395e-01
14.531250,11.718750,4.13989028e-01
14.531250,12.187500,4.14435314e-01
14.531250,12.656250,4.15466312e-01
14.531250,13.125000,4.17112243e-01
14.531250,13.593750,4.19319789e-01
14.531250,14.062500,4.21861543e-01
14.531250,14.531250,4.24106723e-01
14.531250,15.000000,4.24897854e-01
14.531250,15.468750,4.24106723e-01
14.531250,15.937500,4.21861543e-01
14.531250,16.406250,4.19319789e-01
14.531250,16.875000,4.17112243e-01
14.531250,17.343750,4.15466312e-01
14.531250,17.812500,4.14435314e-01
14.531250,18.281250,4.13989028e-01
14.531250,18.750000,4.13974395e-01
14.531250,19.218750,4.14215043e-01
14.531250,19.687500,4.14557704e-01
14.531250,20.156250,4.14885740e-01
14.531250,20.625000,4.15118566e-01
14.531250,21.093750,4.15205252e-01
14.531250,21.562500,4.15117503e-01
14.531250,22.031250,4.14844260e-01
14.531250,22.500000,4.14388395e-01
14.531250,22.968750,4.13765301e-01
14.531250,23.437500,4.13002794e-01
14.531250,23.906250,4.12141465e-01
14.531250,24.375000,4.11234209e-01
14.531250,24.843750,4.10343314e-01
14.531250,25.312500,4.09533299e-01
14.531250,25.781250,4.08858650e-01
14.531250,26.250000,4.08344514e-01
14.531250,26.718750,4.07969801e-01
14.531250,27.187500,4.07663385e-01
14.531250,27.656250,4.07328176e-01
14.531250,28.125000,4.06901607e-01
14.531250,28.593750,4.06393554e-01
14.531250,29.062500,4.05890488e-01
14.531250,29.531250,4.05519319e-01
14.531250,30.000000,4.05382703e-01
15.000000,0.000000,4.06848002e-01
15.000000,0.468750,4.07128804e-01
15.000000,0.937500,4.07865470e-01
15.000000,1.406250,4.08780138e-01
15.000000,1.875000,4.09525733e-01
15.000000,2.343750,4.09816590e-01
15.000000,2.812500,4.09637933e-01
15.000000,3.281250,4.09239345e-01
15.000000,3.750000,4.08909131e-01
15.000000,4.218750,4.08860304e-01
15.000000,4.687500,4.09163128e-01
15.000000,5.156250,4.09771672e-01
15.000000,5.625000,4.10594456e-01
15.000000,6.093750,4.11525668e-01
15.000000,6.562500,4.12467955e-01
15.000000,7.031250,4.13342798e-01
15.000000,7.500000,4.14093041e-01
15.000000,7.968750,4.14681286e-01
15.000000,8.437500,4.15087003e-01
15.000000,8.906250,4.15304091e-01
15.000000,9.375000,4.15339747e-01
15.000000,9.843750,4.15214907e-01
15.000000,10.312500,4.14966044e-01
15.000000,10.781250,4.14647525e-01
15.000000,11.250000,4.14332792e-01
15.000000,11.718750,4.14111450e-01
15.000000,12.187500,4.14077670e-01
15.000000,12.656250,4.14305797e-01
15.000000,13.125000,4.14828063e-01
15.000000,13.593750,4.15603014e-01
15.000000,14.062500,4.16483819e-01
15.000000,14.531250,4.17196284e-01
15.000000,15.000000,4.17488816e-01
15.000000,15.468750,4.17196284e-01
15.000000,15.937500,4.16483819e-01
15.000000,16.406250,4.15603014e-01
15.000000,16.875000,4.14828063e-01
15.000000,17.343750,4.14305797e-01
15.000000,17.812500,4.14077670e-01
15.000000,18.281250,4.14111450e-01
15.000000,18.750000,4.14332792e-01
15.000000,19.218750,4.14647525e-01
15.000000,19.687500,4.14966044e-01
15.000000,20.156250,4.15214907e-01
15.000000,20.625000,4.15339747e-01
15.000000,21.093750,4.15304091e-01
15.000000,21.562500,4.15087003e-01
15.000000,22.031250,4.14681286e-01
15.000000,22.500000,4.14093041e-01
15.000000,22.968750,4.13342798e-01
15.000000,23.437500,4.12467955e-01
15.000000,23.906250,4.11525668e-01
15.000000,24.375000,4.10594456e-01
15.000000,24.843750,4.09771672e-01
15.000000,25.312500,4.09163128e-01
15.000000,25.781250,4.08860304e-01
15.000000,26.250000,4.08909131e-01
15.000000,26.718750,4.09239345e-01
15.000000,27.187500,4.09637933e-01
15.000000,27.656250,4.09816590e-01
15.000000,28.125000,4.09525733e-01
15.000000,28.593750,4.08780138e-01
15.000000,29.062500,4.07865470e-01
15.000000,29.531250,4.07128804e-01
15.000000,30.000000,4.06848002e-01
15.468750,0.000000,4.10840391e-01
15.468750,0.468750,4.11468047e-01
15.468750,0.937500,4.13242657e-01
15.468750,1.406250,4.15489130e-01
15.468750,1.875000,4.17011060e-01
15.468750,2.343750,4.17059768e-01
15.468750,2.812500,4.15604125e-01
15.468750,3.281250,4.13298282e-01
15.468750,3.750000,4.11221899e-01
15.468750,4.218750,4.09915519e-01
15.468750,4.687500,4.09377633e-01
15.468750,5.156250,4.09499860e-01
15.468750,5.625000,4.10092878e-01
15.468750,6.093750,4.10962960e-01
15.468750,6.562500,4.11945056e-01
15.468750,7.031250,4.12914350e-01
15.468750,7.500000,4.13785149e-01
15.468750,7.968750,4.14504133e-01
15.468750,8.437500,4.15042667e-01
15.468750,8.906250,4.15390558e-01
15.468750,9.375000,4.15551937e-01
15.468750,9.843750,4.15543146e-01
15.468750,10.312500,4.15392077e-01
15.468750,10.781250,4.15138089e-01
15.468750,11.250000,4.14831269e-01
15.468750,11.718750,4.14529371e-01
15.468750,12.187500,4.14290796e-01
15.468750,12.656250,4.14164056e-01
15.468750,13.125000,4.14174078e-01
15.468750,13.593750,4.14308991e-01
15.468750,14.062500,4.14511084e-01
15.468750,14.531250,4.14692219e-01
15.468750,15.000000,4.14762676e-01
15.468750,15.468750,4.14692219e-01
15.468750,15.937500,4.14511084e-01
15.468750,16.406250,4.14308991e-01
15.468750,16.875000,4.14174078e-01
15.468750,17.343750,4.14164056e-01
15.468750,17.812500,4.14290796e-01
15.468750,18.281250,4.14529371e-01
15.468750,18.750000,4.14831269e-01
15.468750,19.218750,4.15138089e-01
15.468750,19.687500,4.15392077e-01
15.468750,20.156250,4.15543146e-01
15.468750,20.625000,4.15551937e-01
15.468750,21.093750,4.15390558e-01
15.468750,21.562500,4.15042667e-01
15.468750,22.031250,4.14504133e-01
15.468750,22.500000,4.13785149e-01
15.468750,22.968750,4.12914350e-01
15.468750,23.437500,4.11945056e-01
15.468750,23.906250,4.10962960e-01
15.468750,24.375000,4.10092878e-01
15.468750,24.843750,4.09499860e-01
15.468750,25.312500,4.09377633e-01
15.468750,25.781250,4.09915519e-01
15.468750,26.250000,4.11221899e-01
15.468750,26.718750,4.13298282e-01
15.468750,27.187500,4.15604125e-01
